instrument,exchange,tm,value,type,timeinterval
BTCUSD_PERP,binance,2022/2/16 14:09,8481612,PERPETUAL,minutes
BTCUSDT,binance,2022/2/16 14:09,77224.877,,minutes
BTCUSDT,binance,2022/2/16 14:08,77164.143,,minutes
BTCUSD_PERP,binance,2022/2/16 14:08,8479532,PERPETUAL,minutes
BTCUSD_PERP,binance,2022/2/16 14:07,8479683,PERPETUAL,minutes
BTCUSDT,binance,2022/2/16 14:07,77155.284,,minutes
BTCUSDT,binance,2022/2/16 14:06,77197.242,,minutes
BTCUSD_PERP,binance,2022/2/16 14:06,8482471,PERPETUAL,minutes
BTCUSD_PERP,binance,2022/2/16 14:05,8476796,PERPETUAL,minutes
BTCUSDT,binance,2022/2/16 14:05,77209.195,,minutes
BTCUSDT,binance,2022/2/16 14:04,77150.952,,minutes
BTCUSD_PERP,binance,2022/2/16 14:04,8479322,PERPETUAL,minutes
BTCUSD_PERP,binance,2022/2/16 14:03,8472259,PERPETUAL,minutes
BTCUSDT,binance,2022/2/16 14:03,77146.899,,minutes
BTCUSDT,binance,2022/2/16 14:02,77242.627,,minutes
BTCUSD_PERP,binance,2022/2/16 14:02,8474947,PERPETUAL,minutes
BTCUSD_PERP,binance,2022/2/16 14:01,8477015,PERPETUAL,minutes
BTCUSDT,binance,2022/2/16 14:01,77206.561,,minutes
BTCUSDT,binance,2022/2/16 14:00,77107.102,,minutes
BTCUSD_PERP,binance,2022/2/16 14:00,8477766,PERPETUAL,minutes
BTCUSD_PERP,binance,2022/2/16 13:59,8469151,PERPETUAL,minutes
BTCUSDT,binance,2022/2/16 13:59,77046.758,,minutes
BTCUSDT,binance,2022/2/16 13:58,77045.881,,minutes
BTCUSD_PERP,binance,2022/2/16 13:58,8463717,PERPETUAL,minutes
BTCUSD_PERP,binance,2022/2/16 13:57,8459163,PERPETUAL,minutes
BTCUSDT,binance,2022/2/16 13:57,76982.26,,minutes
BTCUSDT,binance,2022/2/16 13:56,76915.544,,minutes
BTCUSD_PERP,binance,2022/2/16 13:56,8429395,PERPETUAL,minutes
BTCUSD_PERP,binance,2022/2/16 13:55,8426916,PERPETUAL,minutes
BTCUSDT,binance,2022/2/16 13:55,76933.766,,minutes
BTCUSDT,binance,2022/2/16 13:54,76813.335,,minutes
BTCUSD_PERP,binance,2022/2/16 13:54,8433867,PERPETUAL,minutes
BTCUSD_PERP,binance,2022/2/16 13:53,8436478,PERPETUAL,minutes
BTCUSDT,binance,2022/2/16 13:53,76694.488,,minutes
BTCUSDT,binance,2022/2/16 13:52,76485.944,,minutes
BTCUSD_PERP,binance,2022/2/16 13:52,8430051,PERPETUAL,minutes
BTCUSDT,binance,2022/2/16 13:51,76370.515,,minutes
BTCUSD_PERP,binance,2022/2/16 13:51,8432525,PERPETUAL,minutes
BTCUSDT,binance,2022/2/16 13:50,76399.248,,minutes
BTCUSD_PERP,binance,2022/2/16 13:50,8440114,PERPETUAL,minutes
BTCUSDT,binance,2022/2/16 13:49,76272.219,,minutes
BTCUSD_PERP,binance,2022/2/16 13:49,8430477,PERPETUAL,minutes
BTCUSD_PERP,binance,2022/2/16 13:48,8443338,PERPETUAL,minutes
BTCUSDT,binance,2022/2/16 13:48,76481.449,,minutes
BTCUSD_PERP,binance,2022/2/16 13:47,8432184,PERPETUAL,minutes
BTCUSDT,binance,2022/2/16 13:47,76503.715,,minutes
BTCUSDT,binance,2022/2/16 13:46,76545.804,,minutes
BTCUSD_PERP,binance,2022/2/16 13:46,8437150,PERPETUAL,minutes
BTCUSD_PERP,binance,2022/2/16 13:45,8442088,PERPETUAL,minutes
BTCUSDT,binance,2022/2/16 13:45,76511.591,,minutes
BTCUSD_PERP,binance,2022/2/16 13:44,8441677,PERPETUAL,minutes
BTCUSDT,binance,2022/2/16 13:44,76504.676,,minutes
BTCUSD_PERP,binance,2022/2/16 13:43,8443933,PERPETUAL,minutes
BTCUSDT,binance,2022/2/16 13:43,76491.906,,minutes
BTCUSD_PERP,binance,2022/2/16 13:42,8448908,PERPETUAL,minutes
BTCUSDT,binance,2022/2/16 13:42,76487.354,,minutes
BTCUSDT,binance,2022/2/16 13:41,76462.301,,minutes
BTCUSD_PERP,binance,2022/2/16 13:41,8447119,PERPETUAL,minutes
BTCUSD_PERP,binance,2022/2/16 13:40,8441942,PERPETUAL,minutes
BTCUSDT,binance,2022/2/16 13:40,76433.423,,minutes
BTCUSDT,binance,2022/2/16 13:39,76419.519,,minutes
BTCUSD_PERP,binance,2022/2/16 13:39,8440959,PERPETUAL,minutes
BTCUSDT,binance,2022/2/16 13:38,76437.512,,minutes
BTCUSD_PERP,binance,2022/2/16 13:38,8439248,PERPETUAL,minutes
BTCUSDT,binance,2022/2/16 13:37,76378.407,,minutes
BTCUSD_PERP,binance,2022/2/16 13:37,8436814,PERPETUAL,minutes
BTCUSDT,binance,2022/2/16 13:36,76347.288,,minutes
BTCUSD_PERP,binance,2022/2/16 13:36,8427993,PERPETUAL,minutes
BTCUSDT,binance,2022/2/16 13:35,76343.624,,minutes
BTCUSD_PERP,binance,2022/2/16 13:35,8425113,PERPETUAL,minutes
BTCUSDT,binance,2022/2/16 13:34,76534.112,,minutes
BTCUSD_PERP,binance,2022/2/16 13:34,8431747,PERPETUAL,minutes
BTCUSD_PERP,binance,2022/2/16 13:33,8432157,PERPETUAL,minutes
BTCUSDT,binance,2022/2/16 13:33,76478.002,,minutes
BTCUSD_PERP,binance,2022/2/16 13:32,8436500,PERPETUAL,minutes
BTCUSDT,binance,2022/2/16 13:32,76608.341,,minutes
BTCUSDT,binance,2022/2/16 13:31,76628.163,,minutes
BTCUSD_PERP,binance,2022/2/16 13:31,8439928,PERPETUAL,minutes
BTCUSD_PERP,binance,2022/2/16 13:30,8432099,PERPETUAL,minutes
BTCUSDT,binance,2022/2/16 13:30,76946.233,,minutes
BTCUSD_PERP,binance,2022/2/16 13:29,8423809,PERPETUAL,minutes
BTCUSDT,binance,2022/2/16 13:29,76965.417,,minutes
BTCUSD_PERP,binance,2022/2/16 13:28,8424229,PERPETUAL,minutes
BTCUSDT,binance,2022/2/16 13:28,76896.66,,minutes
BTCUSD_PERP,binance,2022/2/16 13:27,8424796,PERPETUAL,minutes
BTCUSDT,binance,2022/2/16 13:27,76887.402,,minutes
BTCUSD_PERP,binance,2022/2/16 13:26,8424188,PERPETUAL,minutes
BTCUSDT,binance,2022/2/16 13:26,76877.533,,minutes
BTCUSD_PERP,binance,2022/2/16 13:25,8423879,PERPETUAL,minutes
BTCUSDT,binance,2022/2/16 13:25,76884.848,,minutes
BTCUSDT,binance,2022/2/16 13:24,76868.65,,minutes
BTCUSD_PERP,binance,2022/2/16 13:24,8423727,PERPETUAL,minutes
BTCUSD_PERP,binance,2022/2/16 13:23,8420822,PERPETUAL,minutes
BTCUSDT,binance,2022/2/16 13:23,76864.935,,minutes
BTCUSDT,binance,2022/2/16 13:22,76846.628,,minutes
BTCUSD_PERP,binance,2022/2/16 13:22,8422546,PERPETUAL,minutes
BTCUSD_PERP,binance,2022/2/16 13:21,8421874,PERPETUAL,minutes
BTCUSDT,binance,2022/2/16 13:21,76847.253,,minutes
BTCUSD_PERP,binance,2022/2/16 13:20,8423781,PERPETUAL,minutes
BTCUSDT,binance,2022/2/16 13:20,76848.399,,minutes
BTCUSDT,binance,2022/2/16 13:19,76846.572,,minutes
BTCUSD_PERP,binance,2022/2/16 13:19,8420533,PERPETUAL,minutes
BTCUSDT,binance,2022/2/16 13:18,76844.36,,minutes
BTCUSD_PERP,binance,2022/2/16 13:18,8419915,PERPETUAL,minutes
BTCUSDT,binance,2022/2/16 13:17,76828.277,,minutes
BTCUSD_PERP,binance,2022/2/16 13:17,8419385,PERPETUAL,minutes
BTCUSDT,binance,2022/2/16 13:16,76809.6,,minutes
BTCUSD_PERP,binance,2022/2/16 13:16,8420062,PERPETUAL,minutes
BTCUSDT,binance,2022/2/16 13:15,76804.984,,minutes
BTCUSD_PERP,binance,2022/2/16 13:15,8419958,PERPETUAL,minutes
BTCUSD_PERP,binance,2022/2/16 13:14,8423519,PERPETUAL,minutes
BTCUSDT,binance,2022/2/16 13:14,76815.981,,minutes
BTCUSD_PERP,binance,2022/2/16 13:13,8422600,PERPETUAL,minutes
BTCUSDT,binance,2022/2/16 13:13,76811.812,,minutes
BTCUSDT,binance,2022/2/16 13:12,76780.943,,minutes
BTCUSD_PERP,binance,2022/2/16 13:12,8425027,PERPETUAL,minutes
BTCUSD_PERP,binance,2022/2/16 13:11,8426495,PERPETUAL,minutes
BTCUSDT,binance,2022/2/16 13:11,76784.434,,minutes
BTCUSDT,binance,2022/2/16 13:10,76778.928,,minutes
BTCUSD_PERP,binance,2022/2/16 13:10,8428245,PERPETUAL,minutes
BTCUSD_PERP,binance,2022/2/16 13:09,8424474,PERPETUAL,minutes
BTCUSDT,binance,2022/2/16 13:09,76800.508,,minutes
BTCUSDT,binance,2022/2/16 13:08,76830.322,,minutes
BTCUSD_PERP,binance,2022/2/16 13:08,8409658,PERPETUAL,minutes
BTCUSD_PERP,binance,2022/2/16 13:07,8405323,PERPETUAL,minutes
BTCUSDT,binance,2022/2/16 13:07,76823.451,,minutes
BTCUSDT,binance,2022/2/16 13:06,76818.643,,minutes
BTCUSD_PERP,binance,2022/2/16 13:06,8404671,PERPETUAL,minutes
BTCUSDT,binance,2022/2/16 13:05,76780.226,,minutes
BTCUSD_PERP,binance,2022/2/16 13:05,8408118,PERPETUAL,minutes
BTCUSDT,binance,2022/2/16 13:04,76746.168,,minutes
BTCUSD_PERP,binance,2022/2/16 13:04,8403328,PERPETUAL,minutes
BTCUSDT,binance,2022/2/16 13:03,76783.545,,minutes
BTCUSD_PERP,binance,2022/2/16 13:03,8402645,PERPETUAL,minutes
BTCUSD_PERP,binance,2022/2/16 13:02,8400578,PERPETUAL,minutes
BTCUSDT,binance,2022/2/16 13:02,76787.889,,minutes
BTCUSDT,binance,2022/2/16 13:01,76781.886,,minutes
BTCUSD_PERP,binance,2022/2/16 13:01,8400645,PERPETUAL,minutes
BTCUSD_PERP,binance,2022/2/16 13:00,8398061,PERPETUAL,minutes
BTCUSDT,binance,2022/2/16 13:00,76764.81,,minutes
BTCUSDT,binance,2022/2/16 12:59,76770.741,,minutes
BTCUSD_PERP,binance,2022/2/16 12:59,8401163,PERPETUAL,minutes
BTCUSD_PERP,binance,2022/2/16 12:58,8402475,PERPETUAL,minutes
BTCUSDT,binance,2022/2/16 12:58,76757.459,,minutes
BTCUSDT,binance,2022/2/16 12:57,76762.78,,minutes
BTCUSD_PERP,binance,2022/2/16 12:57,8399797,PERPETUAL,minutes
BTCUSDT,binance,2022/2/16 12:56,76751.774,,minutes
BTCUSD_PERP,binance,2022/2/16 12:56,8403537,PERPETUAL,minutes
BTCUSDT,binance,2022/2/16 12:55,76730.609,,minutes
BTCUSD_PERP,binance,2022/2/16 12:55,8403883,PERPETUAL,minutes
BTCUSD_PERP,binance,2022/2/16 12:54,8406188,PERPETUAL,minutes
BTCUSDT,binance,2022/2/16 12:54,76727.427,,minutes
BTCUSDT,binance,2022/2/16 12:53,76730.596,,minutes
BTCUSD_PERP,binance,2022/2/16 12:53,8407333,PERPETUAL,minutes
BTCUSDT,binance,2022/2/16 12:52,76731.948,,minutes
BTCUSD_PERP,binance,2022/2/16 12:52,8407088,PERPETUAL,minutes
BTCUSDT,binance,2022/2/16 12:51,76716.951,,minutes
BTCUSD_PERP,binance,2022/2/16 12:51,8406689,PERPETUAL,minutes
BTCUSDT,binance,2022/2/16 12:50,76721.883,,minutes
BTCUSD_PERP,binance,2022/2/16 12:50,8407360,PERPETUAL,minutes
BTCUSDT,binance,2022/2/16 12:49,76638.139,,minutes
BTCUSD_PERP,binance,2022/2/16 12:49,8404490,PERPETUAL,minutes
BTCUSD_PERP,binance,2022/2/16 12:48,8404018,PERPETUAL,minutes
BTCUSDT,binance,2022/2/16 12:48,76638.541,,minutes
BTCUSD_PERP,binance,2022/2/16 12:47,8403939,PERPETUAL,minutes
BTCUSDT,binance,2022/2/16 12:47,76636.809,,minutes
BTCUSD_PERP,binance,2022/2/16 12:46,8404259,PERPETUAL,minutes
BTCUSDT,binance,2022/2/16 12:46,76662.246,,minutes
BTCUSD_PERP,binance,2022/2/16 12:45,8406984,PERPETUAL,minutes
BTCUSDT,binance,2022/2/16 12:45,76619.886,,minutes
BTCUSD_PERP,binance,2022/2/16 12:44,8403908,PERPETUAL,minutes
BTCUSDT,binance,2022/2/16 12:44,76610.215,,minutes
BTCUSDT,binance,2022/2/16 12:43,76556.271,,minutes
BTCUSD_PERP,binance,2022/2/16 12:43,8409166,PERPETUAL,minutes
BTCUSD_PERP,binance,2022/2/16 12:42,8409299,PERPETUAL,minutes
BTCUSDT,binance,2022/2/16 12:42,76549.031,,minutes
BTCUSDT,binance,2022/2/16 12:41,76539.097,,minutes
BTCUSD_PERP,binance,2022/2/16 12:41,8407011,PERPETUAL,minutes
BTCUSD_PERP,binance,2022/2/16 12:40,8406297,PERPETUAL,minutes
BTCUSDT,binance,2022/2/16 12:40,76520.187,,minutes
BTCUSDT,binance,2022/2/16 12:39,76510.176,,minutes
BTCUSD_PERP,binance,2022/2/16 12:39,8405684,PERPETUAL,minutes
BTCUSD_PERP,binance,2022/2/16 12:38,8408697,PERPETUAL,minutes
BTCUSDT,binance,2022/2/16 12:38,76504.761,,minutes
BTCUSD_PERP,binance,2022/2/16 12:37,8406707,PERPETUAL,minutes
BTCUSDT,binance,2022/2/16 12:37,76493.668,,minutes
BTCUSDT,binance,2022/2/16 12:36,76483.216,,minutes
BTCUSD_PERP,binance,2022/2/16 12:36,8407520,PERPETUAL,minutes
BTCUSDT,binance,2022/2/16 12:35,76487.728,,minutes
BTCUSD_PERP,binance,2022/2/16 12:35,8409076,PERPETUAL,minutes
BTCUSD_PERP,binance,2022/2/16 12:34,8407155,PERPETUAL,minutes
BTCUSDT,binance,2022/2/16 12:34,76484.501,,minutes
BTCUSD_PERP,binance,2022/2/16 12:33,8407200,PERPETUAL,minutes
BTCUSDT,binance,2022/2/16 12:33,76476.435,,minutes
BTCUSD_PERP,binance,2022/2/16 12:32,8410622,PERPETUAL,minutes
BTCUSDT,binance,2022/2/16 12:32,76465.929,,minutes
BTCUSDT,binance,2022/2/16 12:31,76463.884,,minutes
BTCUSD_PERP,binance,2022/2/16 12:31,8413362,PERPETUAL,minutes
BTCUSD_PERP,binance,2022/2/16 12:30,8412038,PERPETUAL,minutes
BTCUSDT,binance,2022/2/16 12:30,76459.637,,minutes
BTCUSDT,binance,2022/2/16 12:29,76457.338,,minutes
BTCUSD_PERP,binance,2022/2/16 12:29,8409974,PERPETUAL,minutes
BTCUSD_PERP,binance,2022/2/16 12:28,8411050,PERPETUAL,minutes
BTCUSDT,binance,2022/2/16 12:28,76508.088,,minutes
BTCUSDT,binance,2022/2/16 12:27,76513.337,,minutes
BTCUSD_PERP,binance,2022/2/16 12:27,8413005,PERPETUAL,minutes
BTCUSD_PERP,binance,2022/2/16 12:26,8409663,PERPETUAL,minutes
BTCUSDT,binance,2022/2/16 12:26,76523.077,,minutes
BTCUSDT,binance,2022/2/16 12:25,76519.833,,minutes
BTCUSD_PERP,binance,2022/2/16 12:25,8409667,PERPETUAL,minutes
BTCUSD_PERP,binance,2022/2/16 12:24,8409571,PERPETUAL,minutes
BTCUSDT,binance,2022/2/16 12:24,76521.68,,minutes
BTCUSDT,binance,2022/2/16 12:23,76520.369,,minutes
BTCUSD_PERP,binance,2022/2/16 12:23,8405707,PERPETUAL,minutes
BTCUSD_PERP,binance,2022/2/16 12:22,8405846,PERPETUAL,minutes
BTCUSDT,binance,2022/2/16 12:22,76519.616,,minutes
BTCUSDT,binance,2022/2/16 12:21,76536.589,,minutes
BTCUSD_PERP,binance,2022/2/16 12:21,8399380,PERPETUAL,minutes
BTCUSD_PERP,binance,2022/2/16 12:20,8398734,PERPETUAL,minutes
BTCUSDT,binance,2022/2/16 12:20,76522.786,,minutes
BTCUSDT,binance,2022/2/16 12:19,76517.559,,minutes
BTCUSD_PERP,binance,2022/2/16 12:19,8402658,PERPETUAL,minutes
BTCUSD_PERP,binance,2022/2/16 12:18,8406760,PERPETUAL,minutes
BTCUSDT,binance,2022/2/16 12:18,76512.966,,minutes
BTCUSDT,binance,2022/2/16 12:17,76502.317,,minutes
BTCUSD_PERP,binance,2022/2/16 12:17,8406325,PERPETUAL,minutes
BTCUSD_PERP,binance,2022/2/16 12:16,8403495,PERPETUAL,minutes
BTCUSDT,binance,2022/2/16 12:16,76475.515,,minutes
BTCUSDT,binance,2022/2/16 12:15,76472.891,,minutes
BTCUSD_PERP,binance,2022/2/16 12:15,8405699,PERPETUAL,minutes
BTCUSD_PERP,binance,2022/2/16 12:14,8404693,PERPETUAL,minutes
BTCUSDT,binance,2022/2/16 12:14,76484.701,,minutes
BTCUSDT,binance,2022/2/16 12:13,76493.617,,minutes
BTCUSD_PERP,binance,2022/2/16 12:13,8401636,PERPETUAL,minutes
BTCUSD_PERP,binance,2022/2/16 12:12,8402699,PERPETUAL,minutes
BTCUSDT,binance,2022/2/16 12:12,76481.296,,minutes
BTCUSDT,binance,2022/2/16 12:11,76466.533,,minutes
BTCUSD_PERP,binance,2022/2/16 12:11,8401906,PERPETUAL,minutes
BTCUSD_PERP,binance,2022/2/16 12:10,8400885,PERPETUAL,minutes
BTCUSDT,binance,2022/2/16 12:10,76484.976,,minutes
BTCUSDT,binance,2022/2/16 12:09,76500.235,,minutes
BTCUSD_PERP,binance,2022/2/16 12:09,8392547,PERPETUAL,minutes
BTCUSD_PERP,binance,2022/2/16 12:08,8397082,PERPETUAL,minutes
BTCUSDT,binance,2022/2/16 12:08,76522.719,,minutes
BTCUSDT,binance,2022/2/16 12:07,76538.962,,minutes
BTCUSD_PERP,binance,2022/2/16 12:07,8399186,PERPETUAL,minutes
BTCUSD_PERP,binance,2022/2/16 12:06,8398839,PERPETUAL,minutes
BTCUSDT,binance,2022/2/16 12:06,76514.552,,minutes
BTCUSDT,binance,2022/2/16 12:05,76509.371,,minutes
BTCUSD_PERP,binance,2022/2/16 12:05,8395984,PERPETUAL,minutes
BTCUSD_PERP,binance,2022/2/16 12:04,8396567,PERPETUAL,minutes
BTCUSDT,binance,2022/2/16 12:04,76482.394,,minutes
BTCUSDT,binance,2022/2/16 12:03,76474.356,,minutes
BTCUSD_PERP,binance,2022/2/16 12:03,8398282,PERPETUAL,minutes
BTCUSD_PERP,binance,2022/2/16 12:02,8394712,PERPETUAL,minutes
BTCUSDT,binance,2022/2/16 12:02,76480.236,,minutes
BTCUSDT,binance,2022/2/16 12:01,76480.573,,minutes
BTCUSD_PERP,binance,2022/2/16 12:01,8396346,PERPETUAL,minutes
BTCUSD_PERP,binance,2022/2/16 12:00,8395676,PERPETUAL,minutes
BTCUSDT,binance,2022/2/16 12:00,76472.124,,minutes
BTCUSDT,binance,2022/2/16 11:59,76446.435,,minutes
BTCUSD_PERP,binance,2022/2/16 11:59,8394738,PERPETUAL,minutes
BTCUSD_PERP,binance,2022/2/16 11:58,8395758,PERPETUAL,minutes
BTCUSDT,binance,2022/2/16 11:58,76448.641,,minutes
BTCUSDT,binance,2022/2/16 11:57,76436.465,,minutes
BTCUSD_PERP,binance,2022/2/16 11:57,8398652,PERPETUAL,minutes
BTCUSD_PERP,binance,2022/2/16 11:56,8397587,PERPETUAL,minutes
BTCUSDT,binance,2022/2/16 11:56,76435.185,,minutes
BTCUSDT,binance,2022/2/16 11:55,76429.252,,minutes
BTCUSD_PERP,binance,2022/2/16 11:55,8395729,PERPETUAL,minutes
BTCUSD_PERP,binance,2022/2/16 11:54,8397348,PERPETUAL,minutes
BTCUSDT,binance,2022/2/16 11:54,76425.203,,minutes
BTCUSDT,binance,2022/2/16 11:53,76426.641,,minutes
BTCUSD_PERP,binance,2022/2/16 11:53,8396983,PERPETUAL,minutes
BTCUSD_PERP,binance,2022/2/16 11:52,8396639,PERPETUAL,minutes
BTCUSDT,binance,2022/2/16 11:52,76422.1,,minutes
BTCUSDT,binance,2022/2/16 11:51,76411.719,,minutes
BTCUSD_PERP,binance,2022/2/16 11:51,8396639,PERPETUAL,minutes
BTCUSD_PERP,binance,2022/2/16 11:50,8396369,PERPETUAL,minutes
BTCUSDT,binance,2022/2/16 11:50,76396.949,,minutes
BTCUSDT,binance,2022/2/16 11:49,76396.23,,minutes
BTCUSD_PERP,binance,2022/2/16 11:49,8396893,PERPETUAL,minutes
BTCUSD_PERP,binance,2022/2/16 11:48,8394158,PERPETUAL,minutes
BTCUSDT,binance,2022/2/16 11:48,76392.598,,minutes
BTCUSDT,binance,2022/2/16 11:47,76363.96,,minutes
BTCUSD_PERP,binance,2022/2/16 11:47,8398756,PERPETUAL,minutes
BTCUSD_PERP,binance,2022/2/16 11:46,8398860,PERPETUAL,minutes
BTCUSDT,binance,2022/2/16 11:46,76360.541,,minutes
BTCUSDT,binance,2022/2/16 11:45,76363.73,,minutes
BTCUSD_PERP,binance,2022/2/16 11:45,8395237,PERPETUAL,minutes
BTCUSD_PERP,binance,2022/2/16 11:44,8396757,PERPETUAL,minutes
BTCUSDT,binance,2022/2/16 11:44,76364.18,,minutes
BTCUSDT,binance,2022/2/16 11:43,76367.765,,minutes
BTCUSD_PERP,binance,2022/2/16 11:43,8394058,PERPETUAL,minutes
BTCUSD_PERP,binance,2022/2/16 11:42,8395216,PERPETUAL,minutes
BTCUSDT,binance,2022/2/16 11:42,76385.807,,minutes
BTCUSDT,binance,2022/2/16 11:41,76380.877,,minutes
BTCUSD_PERP,binance,2022/2/16 11:41,8400348,PERPETUAL,minutes
BTCUSD_PERP,binance,2022/2/16 11:40,8393739,PERPETUAL,minutes
BTCUSDT,binance,2022/2/16 11:40,76379.594,,minutes
BTCUSDT,binance,2022/2/16 11:39,76375.362,,minutes
BTCUSD_PERP,binance,2022/2/16 11:39,8393201,PERPETUAL,minutes
BTCUSD_PERP,binance,2022/2/16 11:38,8396731,PERPETUAL,minutes
BTCUSDT,binance,2022/2/16 11:38,76372.477,,minutes
BTCUSDT,binance,2022/2/16 11:37,76410.312,,minutes
BTCUSD_PERP,binance,2022/2/16 11:37,8387687,PERPETUAL,minutes
BTCUSD_PERP,binance,2022/2/16 11:36,8386841,PERPETUAL,minutes
BTCUSDT,binance,2022/2/16 11:36,76405.225,,minutes
BTCUSDT,binance,2022/2/16 11:35,76403.505,,minutes
BTCUSD_PERP,binance,2022/2/16 11:35,8384489,PERPETUAL,minutes
BTCUSD_PERP,binance,2022/2/16 11:34,8385047,PERPETUAL,minutes
BTCUSDT,binance,2022/2/16 11:34,76404.761,,minutes
BTCUSDT,binance,2022/2/16 11:33,76398.254,,minutes
BTCUSD_PERP,binance,2022/2/16 11:33,8387345,PERPETUAL,minutes
BTCUSD_PERP,binance,2022/2/16 11:32,8387362,PERPETUAL,minutes
BTCUSDT,binance,2022/2/16 11:32,76386.817,,minutes
BTCUSDT,binance,2022/2/16 11:31,76384.674,,minutes
BTCUSD_PERP,binance,2022/2/16 11:31,8388107,PERPETUAL,minutes
BTCUSD_PERP,binance,2022/2/16 11:30,8387010,PERPETUAL,minutes
BTCUSDT,binance,2022/2/16 11:30,76377.183,,minutes
BTCUSDT,binance,2022/2/16 11:29,76374.062,,minutes
BTCUSD_PERP,binance,2022/2/16 11:29,8387429,PERPETUAL,minutes
BTCUSD_PERP,binance,2022/2/16 11:28,8388353,PERPETUAL,minutes
BTCUSDT,binance,2022/2/16 11:28,76371.107,,minutes
BTCUSDT,binance,2022/2/16 11:27,76363.797,,minutes
BTCUSD_PERP,binance,2022/2/16 11:27,8386954,PERPETUAL,minutes
BTCUSD_PERP,binance,2022/2/16 11:26,8387350,PERPETUAL,minutes
BTCUSDT,binance,2022/2/16 11:26,76353.976,,minutes
BTCUSDT,binance,2022/2/16 11:25,76315.312,,minutes
BTCUSD_PERP,binance,2022/2/16 11:25,8393103,PERPETUAL,minutes
BTCUSD_PERP,binance,2022/2/16 11:24,8392809,PERPETUAL,minutes
BTCUSDT,binance,2022/2/16 11:24,76313.869,,minutes
BTCUSDT,binance,2022/2/16 11:23,76325.276,,minutes
BTCUSD_PERP,binance,2022/2/16 11:23,8394172,PERPETUAL,minutes
BTCUSD_PERP,binance,2022/2/16 11:22,8396684,PERPETUAL,minutes
BTCUSDT,binance,2022/2/16 11:22,76361.603,,minutes
BTCUSDT,binance,2022/2/16 11:21,76356.756,,minutes
BTCUSD_PERP,binance,2022/2/16 11:21,8394589,PERPETUAL,minutes
BTCUSD_PERP,binance,2022/2/16 11:20,8400232,PERPETUAL,minutes
BTCUSDT,binance,2022/2/16 11:20,76363.117,,minutes
BTCUSDT,binance,2022/2/16 11:19,76373.752,,minutes
BTCUSD_PERP,binance,2022/2/16 11:19,8401197,PERPETUAL,minutes
BTCUSD_PERP,binance,2022/2/16 11:18,8398405,PERPETUAL,minutes
BTCUSDT,binance,2022/2/16 11:18,76370.959,,minutes
BTCUSDT,binance,2022/2/16 11:17,76370.777,,minutes
BTCUSD_PERP,binance,2022/2/16 11:17,8398938,PERPETUAL,minutes
BTCUSD_PERP,binance,2022/2/16 11:16,8399103,PERPETUAL,minutes
BTCUSDT,binance,2022/2/16 11:16,76367.365,,minutes
BTCUSDT,binance,2022/2/16 11:15,76366.042,,minutes
BTCUSD_PERP,binance,2022/2/16 11:15,8397007,PERPETUAL,minutes
BTCUSD_PERP,binance,2022/2/16 11:14,8399921,PERPETUAL,minutes
BTCUSDT,binance,2022/2/16 11:14,76371.696,,minutes
BTCUSDT,binance,2022/2/16 11:13,76377.219,,minutes
BTCUSD_PERP,binance,2022/2/16 11:13,8397655,PERPETUAL,minutes
BTCUSD_PERP,binance,2022/2/16 11:12,8401966,PERPETUAL,minutes
BTCUSDT,binance,2022/2/16 11:12,76373.062,,minutes
BTCUSDT,binance,2022/2/16 11:11,76411.532,,minutes
BTCUSD_PERP,binance,2022/2/16 11:11,8405080,PERPETUAL,minutes
BTCUSD_PERP,binance,2022/2/16 11:10,8402215,PERPETUAL,minutes
BTCUSDT,binance,2022/2/16 11:10,76454.476,,minutes
BTCUSDT,binance,2022/2/16 11:09,76443.8,,minutes
BTCUSD_PERP,binance,2022/2/16 11:09,8399575,PERPETUAL,minutes
BTCUSD_PERP,binance,2022/2/16 11:08,8400510,PERPETUAL,minutes
BTCUSDT,binance,2022/2/16 11:08,76435.091,,minutes
BTCUSDT,binance,2022/2/16 11:07,76437.457,,minutes
BTCUSD_PERP,binance,2022/2/16 11:07,8395127,PERPETUAL,minutes
BTCUSD_PERP,binance,2022/2/16 11:06,8393981,PERPETUAL,minutes
BTCUSDT,binance,2022/2/16 11:06,76411.228,,minutes
BTCUSDT,binance,2022/2/16 11:05,76413.75,,minutes
BTCUSD_PERP,binance,2022/2/16 11:05,8389024,PERPETUAL,minutes
BTCUSD_PERP,binance,2022/2/16 11:04,8397816,PERPETUAL,minutes
BTCUSDT,binance,2022/2/16 11:04,76223.95,,minutes
BTCUSDT,binance,2022/2/16 11:03,76235.946,,minutes
BTCUSD_PERP,binance,2022/2/16 11:03,8390533,PERPETUAL,minutes
BTCUSD_PERP,binance,2022/2/16 11:02,8380111,PERPETUAL,minutes
BTCUSDT,binance,2022/2/16 11:02,75949.811,,minutes
BTCUSDT,binance,2022/2/16 11:01,75961.195,,minutes
BTCUSD_PERP,binance,2022/2/16 11:01,8379704,PERPETUAL,minutes
BTCUSD_PERP,binance,2022/2/16 11:00,8379901,PERPETUAL,minutes
BTCUSDT,binance,2022/2/16 11:00,75972.188,,minutes
BTCUSDT,binance,2022/2/16 10:59,75957.883,,minutes
BTCUSD_PERP,binance,2022/2/16 10:59,8381785,PERPETUAL,minutes
